label,category,initial_amount,bulk_exit_yen,bulk_exit_pct,n_trading_days,net_profit_after_tax,realized_after_tax,ending_unrealized_pnl,final_equity,annualized_return,sharpe_like,max_drawdown_equity,max_unrealized_loss,total_interest_paid,total_tax_paid,buy_trade_count,sell_trade_count,harvest_days,bulk_exit_count,avg_profit_per_harvest_day,median_profit_per_harvest_day,win_rate_closed_lots,profit_factor,max_consecutive_days_without_take_profit,max_lot_holding_days,days_underwater,pct_days_underwater,max_consecutive_underwater_days,margin_call_count,exposure_limit_hit_count,max_gross_exposure,average_gross_exposure,comfort_score
bulk_yen__init500000__yen2000000,bulk_yen,500000.0,2000000.0,,3032,15812568.839541653,15074094.794582749,738474.044958904,115812568.83954166,0.012276036967419968,0.3433228552688649,6832790.585378185,6223001.412452055,1835021.8534794447,3843009.797978899,337,8,8,8,1884261.8493228436,1899967.7626413684,0.9513677811550152,231.25886969039098,723,722,1517,0.5003298153034301,230,0,428,16031560.0,7889452.701187335,-1.3830634160382507
bulk_yen__init500000__yen5000000,bulk_yen,500000.0,5000000.0,,3032,22303206.743424017,22303206.743424017,0,122303206.74342401,0.016874276911895913,0.4261230606069238,8580824.215657532,6187813.941561645,2150167.2908492954,5686009.22372666,234,5,5,5,4460641.348684804,4327829.959707525,1.0,inf,781,780,1460,0.4815303430079156,230,0,453,19622875.0,9244382.081134565,-1.2813647938136483
bulk_yen__init500000__yen10000000,bulk_yen,500000.0,10000000.0,,3032,31091775.886758193,25695168.343114357,5396607.543643836,131091775.8867582,0.022756154994261868,0.5098274786707092,10214627.919027388,5028299.575246575,2476426.261917833,6550760.430324003,195,3,3,3,8565056.114371452,8429829.78428942,1.0,inf,1508,1507,1118,0.3687335092348285,230,0,449,24389370.0,10647092.744063325,-0.8842698744306015
bulk_yen__init1000000__yen100000,bulk_yen,1000000.0,100000.0,,3032,9233778.569145726,9233778.569145726,0,109233778.56914572,0.007367601729294293,0.2974216373768032,4610379.083103135,4596075.667013698,612744.6950684924,2434530.6037857956,1175,71,71,71,130053.21928374263,106544.21669683937,0.7548936170212766,4.147409323120739,221,220,1353,0.4462401055408971,118,0,110,12848050.0,2634421.099934037,-0.44004051933511157
bulk_yen__init1000000__yen300000,bulk_yen,1000000.0,300000.0,,3032,13227125.338525478,13227125.338525478,0,113227125.33852547,0.010378301690442404,0.39220544186446565,5947875.316452056,5785222.411999999,873965.8188493048,3372140.945625213,991,41,41,41,322612.81313476776,302970.0914765005,0.781029263370333,7.196054967660044,532,531,1393,0.4594327176781003,346,0,143,13347880.0,3757509.4689973616,-1.719624457201581
bulk_yen__init1000000__yen500000,bulk_yen,1000000.0,500000.0,,3032,13898469.610237949,13898469.610237949,0,113898469.61023796,0.010874862593707846,0.38123029375692435,6416929.80742465,6222086.02520548,1077738.1436164137,3543294.3481456214,865,29,29,29,479257.5727668258,452239.7336221853,0.8069364161849711,8.298314711544718,551,550,1410,0.4650395778364116,346,0,179,14036500.0,4633603.731860158,-1.8974201857840565
bulk_yen__init1000000__yen1000000,bulk_yen,1000000.0,1000000.0,,3032,13688102.035206929,13688102.035206929,0,113688102.03520693,0.010719553221932632,0.3245902038777961,6420234.930217877,6223001.412452055,1553329.644328764,3489662.9584643124,523,16,16,16,855506.377200433,837826.5272478645,0.7973231357552581,20.823779485529872,618,617,1526,0.5032981530343008,346,0,339,14485400.0,6678351.39676781,-2.2313360012568526
bulk_yen__init1000000__yen2000000,bulk_yen,1000000.0,2000000.0,,3032,15937903.997796793,15199429.952837888,738474.044958904,115937903.99779679,0.012367043411256384,0.34493570918094363,6832790.585378185,6223001.412452055,1845296.033095876,3874962.910107319,337,8,8,8,1899928.744104736,1899967.7626413684,0.9544072948328267,232.03689718309516,720,719,1496,0.49340369393139843,228,0,429,16031560.0,7933625.283641161,-1.344799182137061
bulk_yen__init1000000__yen5000000,bulk_yen,1000000.0,5000000.0,,3032,21902571.91805435,21902571.91805435,0,121902571.91805434,0.01659700713308654,0.4195225857447022,8583169.457246572,5966851.741849316,2130421.0050410735,5583870.84790455,235,5,5,5,4380514.38361087,4327829.959707525,1.0,inf,745,744,1392,0.45910290237467016,228,0,456,19622875.0,9159485.333113456,-1.2048099309031177
bulk_yen__init1000000__yen10000000,bulk_yen,1000000.0,10000000.0,,3032,31224984.85465106,25828377.311007224,5396607.543643836,131224984.85465106,0.022842492447024743,0.510988316553303,10214627.919027388,5028299.575246575,2489522.8683835943,6584720.901965385,193,3,3,3,8609459.103669075,8563038.752182286,1.0,inf,1508,1507,1090,0.35949868073878627,228,0,450,24389370.0,10703400.006596306,-0.8395315351868653
bulk_yen__init2000000__yen100000,bulk_yen,2000000.0,100000.0,,3032,9417626.599779734,9417626.599779734,0,109417626.59977974,0.007508409454091591,0.3032675509321751,4610379.08310315,4596075.667013698,613141.1367123283,2481401.0655079503,1174,71,71,71,132642.62816591174,106544.21669683937,0.7546848381601363,4.209643321474393,221,220,1353,0.4462401055408971,118,0,110,12848050.0,2636125.552440633,-0.42124756136889396
bulk_yen__init2000000__yen300000,bulk_yen,2000000.0,300000.0,,3032,13260708.113653392,13260708.113653392,0,113260708.11365339,0.010403205306365848,0.39315176863527745,5947875.316452056,5785222.411999999,872609.4133150585,3380702.583031545,990,41,41,41,323431.9052110583,302970.0914765005,0.7808080808080808,7.211786331454795,532,531,1393,0.4594327176781003,346,0,143,13347880.0,3751677.768799472,-1.718678130430769
bulk_yen__init2000000__yen500000,bulk_yen,2000000.0,500000.0,,3032,14312593.28016405,14312593.28016405,0,114312593.28016405,0.011179833265547723,0.39305715937495506,6416929.80742465,6222086.02520548,1076237.4448766876,3648871.5879592467,861,30,30,30,477086.442672135,448796.01006400405,0.8048780487804879,8.48680103437546,535,534,1424,0.46965699208443273,346,0,179,14036500.0,4627151.660620052,-1.886945562910089
bulk_yen__init2000000__yen1000000,bulk_yen,2000000.0,1000000.0,,3032,13744284.207188198,13744284.207188198,0,113744284.2071882,0.010761056953867643,0.32565321546079246,6420234.930217877,6223001.412452055,1556898.6716164313,3503986.1161953723,524,16,16,16,859017.7629492624,837826.5272478645,0.8015267175572519,21.022093380899484,634,633,1521,0.5016490765171504,346,0,339,14485400.0,6693695.99439314,-2.225325760122405
bulk_yen__init2000000__yen2000000,bulk_yen,2000000.0,2000000.0,,3032,17560336.877120107,16821862.832161203,738474.044958904,117560336.8771201,0.013537028395843365,0.3876969524364695,6832790.585378185,6223001.412452055,1806406.5492602622,4288588.108619625,367,9,9,9,1869095.8702401337,1873744.1092528445,0.9303621169916435,836.6598049947556,588,587,1642,0.5415567282321899,303,0,416,16031560.0,7766424.689973615,-2.0292351370220048
bulk_yen__init2000000__yen5000000,bulk_yen,2000000.0,5000000.0,,3032,22171855.106618635,22171855.106618635,0,122171855.10661864,0.01678346346213222,0.4217755337954605,8583169.457246572,5966851.741849316,2159669.8238355974,5652522.262545744,221,5,5,5,4434371.021323727,4327829.959707525,1.0,inf,745,744,1358,0.4478891820580475,217,0,459,19622875.0,9285237.062994722,-1.0816142346009043
bulk_yen__init2000000__yen10000000,bulk_yen,2000000.0,10000000.0,,3032,31501259.210652765,26104651.66700893,5396607.543643836,131501259.21065277,0.023021299784793836,0.5128500287449984,10215004.87738356,5028299.575246575,2518919.1252055215,6655154.654141763,179,3,3,3,8701550.555669643,8839313.10818399,1.0,inf,1508,1507,1047,0.3453166226912929,217,0,453,24389370.0,10829785.628298152,-0.7078220615511026
bulk_yen__init5000000__yen100000,bulk_yen,5000000.0,100000.0,,3032,9268282.010671403,9268282.010671403,0,109268282.0106714,0.00739404419202816,0.29850198171011877,4610379.08310315,4596075.667013698,613896.5882191774,2443326.957109434,1174,71,71,71,130539.18324889301,106544.21669683937,0.7546848381601363,4.159089008324324,221,220,1353,0.4462401055408971,118,0,110,12848050.0,2639373.524076517,-0.436530355176044
bulk_yen__init5000000__yen300000,bulk_yen,5000000.0,300000.0,,3032,13890329.958526883,13890329.958526883,0,113890329.95852688,0.010868858175915097,0.41179933633869764,5947875.316452056,5785222.411999999,873617.0899725921,3541219.214500517,990,41,41,41,338788.5355738264,303157.59268296557,0.7808080808080808,7.506723550225461,532,531,1393,0.4594327176781003,346,0,143,13347880.0,3756010.1517150397,-1.700030562727349
bulk_yen__init5000000__yen500000,bulk_yen,5000000.0,500000.0,,3032,14791405.859174103,14791405.859174103,0,114791405.8591741,0.011531182241926397,0.4061457416026071,6416929.80742465,6222086.02520548,1075930.0244383314,3770940.704387549,861,30,30,30,493046.86197247007,453820.4918121413,0.8048780487804879,8.737263996721538,535,534,1424,0.46965699208443273,346,0,179,14036500.0,4625829.943931398,-1.873856980682437
bulk_yen__init5000000__yen1000000,bulk_yen,5000000.0,1000000.0,,3032,14668115.01037015,14668115.01037015,0,114668115.01037015,0.01144084100715026,0.3452222282033901,6420234.930217877,6223001.412452055,1541457.199397264,3739508.7712325985,529,17,17,17,862830.294727656,860637.0116365127,0.8393194706994329,21.22491294264167,606,605,1477,0.48713720316622694,232,0,322,14485400.0,6627307.267480211,-1.244959222565132
bulk_yen__init5000000__yen2000000,bulk_yen,5000000.0,2000000.0,,3032,17600878.909357812,16862404.864398908,738474.044958904,117600878.90935782,0.013566074440740206,0.38505018237950467,6832790.585378185,6223001.412452055,1824865.9113424588,4298923.948299728,372,9,9,9,1873600.5404887674,1873744.1092528445,0.9615384615384616,4128.824816950536,643,642,1650,0.5441952506596306,346,0,415,16031560.0,7845788.466358839,-2.381067315631133
bulk_yen__init5000000__yen5000000,bulk_yen,5000000.0,5000000.0,,3032,22115895.239970442,22115895.239970442,0,122115895.23997045,0.01674474692256056,0.4082551147755242,8583169.457246572,5955286.49121918,2267323.459397244,5638255.779632296,186,5,5,5,4423179.047994088,4327829.959707525,1.0,inf,748,747,1310,0.4320580474934037,169,0,466,19622875.0,9748080.742084432,-0.6666888689745281
bulk_yen__init5000000__yen10000000,bulk_yen,5000000.0,10000000.0,,3032,31149239.0378933,25752631.494249463,5396607.543643836,131149239.0378933,0.022793408759938183,0.4959259317851247,10461321.355191767,5028299.575246575,2615739.034520551,6565410.162586156,143,3,3,3,8584210.498083154,8484640.077915812,1.0,inf,1483,1482,987,0.3255277044854881,169,0,460,24389370.0,11246051.022427442,-0.2844270229411807
bulk_yen__init10000000__yen100000,bulk_yen,10000000.0,100000.0,,3032,9242392.922445528,9242392.922445528,0,109242392.92244554,0.007374204243509652,0.2975701482509641,4610379.083103135,4596075.667013698,614648.1350684924,2436726.7584859957,1174,71,71,71,130174.54820345815,106544.21669683937,0.7546848381601363,4.150325349184379,221,220,1353,0.4462401055408971,118,0,111,12848050.0,2642604.7081134566,-0.43928536386237305
bulk_yen__init10000000__yen300000,bulk_yen,10000000.0,300000.0,,3032,13407572.713608202,13407572.713608202,0,113407572.7136082,0.010512034617219834,0.3975169723264559,5947875.316452056,5785222.411999999,874725.9896986193,3418144.439693175,990,41,41,41,327013.96862459026,303157.59268296557,0.7808080808080808,7.280582922613798,532,531,1393,0.4594327176781003,346,0,144,13347880.0,3760777.7308707125,-1.714312926739591
bulk_yen__init10000000__yen500000,bulk_yen,10000000.0,500000.0,,3032,15710806.988269797,15710806.988269797,0,115710806.98826979,0.012202080763474843,0.430302796616424,6416929.80742465,6222086.02520548,1077910.2573150427,4005334.0524151446,861,30,30,30,523693.5662756599,453820.4918121413,0.8048780487804879,9.218195243042873,535,534,1424,0.46965699208443273,346,0,180,14036500.0,4634343.713720317,-1.8496999256686202
bulk_yen__init10000000__yen1000000,bulk_yen,10000000.0,1000000.0,,3032,15650077.250820883,15650077.250820883,0,115650077.25082088,0.012157916543068747,0.3676614474412177,6420234.930217877,6223001.412452055,1542511.3878904132,3989851.5322887152,529,17,17,17,920592.7794600519,860637.0116365127,0.8393194706994329,22.578877021327745,606,605,1477,0.48713720316622694,232,0,323,14485400.0,6631839.622361477,-1.2225200033273043
bulk_yen__init10000000__yen2000000,bulk_yen,10000000.0,2000000.0,,3032,17500981.62552667,16762507.580567766,738474.044958904,117500981.62552667,0.01349448718604429,0.3801420957452193,6832790.5853782,6223001.412452055,1828946.1277260205,4273456.001747306,345,9,9,9,1862500.8422853074,1873744.1092528445,0.9495548961424333,319.1514910961241,694,693,1559,0.5141820580474934,232,0,427,16031560.0,7863330.859168866,-1.391173919667102
bulk_yen__init10000000__yen5000000,bulk_yen,10000000.0,5000000.0,,3032,26324157.43496754,26324157.43496754,0,126324157.43496755,0.01961187843456713,0.5022393004052266,8580824.215657532,6187813.941561645,2188156.2981369672,6711115.74689547,260,6,6,6,4387359.57249459,4272575.627154861,1.0,inf,745,744,1596,0.5263852242744064,346,0,441,19622875.0,9407711.185686016,-2.2479481184497385
bulk_yen__init10000000__yen10000000,bulk_yen,10000000.0,10000000.0,,3032,40141279.61466169,34744672.071017854,5396607.543643836,140141279.6146617,0.028446284194852955,0.6092574921954235,9772379.658589035,6187813.941561645,2823881.1562739965,8857852.960064348,148,4,4,4,8686168.017754463,8740571.23233061,1.0,inf,781,780,1238,0.408311345646438,169,0,469,24667500.0,12140932.694591029,-0.4069463860137319
bulk_pct__init0__pct0.03,bulk_pct,0.0,,0.03,3032,10273853.029888274,10273853.029888274,0,110273853.02988827,0.008161342007451111,0.3447091434947853,4596075.667013705,4596075.667013698,571965.5924931535,2668263.430618593,1276,144,144,144,71346.20159644635,24856.483773118944,0.7931034482758621,5.785894094984307,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2459096.3209102903,0.18712721434086088
bulk_pct__init0__pct0.05,bulk_pct,0.0,,0.05,3032,13218159.390685383,13218159.390685383,0,113218159.39068538,0.010371651763903644,0.3822525048442673,6416700.215780824,6223001.412452055,856803.8133698463,3369855.1549447654,1069,75,75,75,176242.12520913844,115318.91600690004,0.8475210477081384,8.52228303244593,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3683723.5191292875,-1.2702382344406933
bulk_pct__init0__pct0.08,bulk_pct,0.0,,0.08,3032,13573665.482197197,13573665.482197197,0,113573665.4821972,0.010634956749129731,0.3436198628982405,6416700.215780824,6223001.412452055,1230672.8015342639,3460488.3512685695,756,42,42,42,323182.5114808857,277237.7789307965,0.8293650793650794,13.104809271666625,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5291127.645118734,-1.9496414345846933
bulk_pct__init0__pct0.1,bulk_pct,0.0,,0.1,3032,14478338.605124464,14478338.605124464,0,114478338.60512446,0.011301608351479864,0.34542494974209814,6416700.215780824,6223001.412452055,1504468.4460821927,3691126.921793355,606,30,30,30,482611.2868374821,440012.5421346753,0.8415841584158416,22.981394425148878,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6468278.632915568,-2.101794131381996
bulk_pct__init0__pct0.12,bulk_pct,0.0,,0.12,3032,13169550.970249938,13169550.970249938,0,113169550.97024994,0.010335591125582466,0.31117666552080214,6416700.215780824,6223001.412452055,1581784.5392328845,3357462.8595171915,534,24,24,24,548731.2904270807,475712.92903806176,0.8445692883895131,25.191648307234423,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6800689.747691293,-2.1962007269489385
bulk_pct__init0__pct0.15,bulk_pct,0.0,,0.15,3032,13380007.885941638,13380007.885941638,0,113380007.88594164,0.01049161843852886,0.308948080353271,6416700.215780824,6223001.412452055,1688607.4512328901,3411117.025825491,431,18,18,18,743333.7714412021,758616.8931966472,0.8538283062645011,61.15709515981241,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7259961.832124011,-2.2843132171296623
bulk_pct__init0__pct0.2,bulk_pct,0.0,,0.2,3032,15661095.033901956,15661095.033901956,0,115661095.03390196,0.01216593053578685,0.34753390646558907,6709064.6870958805,6223001.412452055,1792064.1825205453,3992660.4205775014,398,13,13,13,1204699.6179924582,1689869.6709661717,0.9321608040201005,901.129921674579,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7704761.433047493,-2.394309185212595
bulk_pct__init0__pct0.25,bulk_pct,0.0,,0.25,3032,16771597.933776017,16771597.933776017,0,116771597.93377602,0.012970106911272206,0.35872906348520756,8530338.519726023,5914768.58361644,1879827.2517260073,4275773.508497958,360,11,11,11,1524690.7212523653,2009238.1603695997,0.9972222222222222,54547.76703472046,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8082088.047493404,-2.3457789358446917
bulk_pct__init500000__pct0.03,bulk_pct,500000.0,,0.03,3032,10287333.899930125,10287333.899930125,0,110287333.89993012,0.008171584895319883,0.34516628029952057,4596075.667013705,4596075.667013698,572117.3244931535,2671700.261576743,1275,144,144,144,71439.81874951476,24856.483773118944,0.7929411764705883,5.792150129348059,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2459748.6741424804,0.18805243691093798
bulk_pct__init500000__pct0.05,bulk_pct,500000.0,,0.05,3032,13270134.849087901,13270134.849087901,0,113270134.8490879,0.010410194571806697,0.38379016194481586,6416700.215780824,6223001.412452055,856997.4233972437,3383105.8475148496,1068,75,75,75,176935.13132117203,115318.91600690004,0.8473782771535581,8.551861591554575,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3684555.921833773,-1.2652355467799767
bulk_pct__init500000__pct0.08,bulk_pct,500000.0,,0.08,3032,13625640.940599715,13625640.940599715,0,113625640.94059971,0.010673388949285822,0.34495295744998566,6416700.215780824,6223001.412452055,1230866.4115616607,3473739.0438386532,755,42,42,42,324420.0223952313,277237.7789307965,0.8291390728476821,13.151160274761192,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5291960.047823219,-1.948308340032948
bulk_pct__init500000__pct0.1,bulk_pct,500000.0,,0.1,3032,14530314.063526982,14530314.063526982,0,114530314.06352699,0.011339762052642754,0.3466829022962303,6416700.215780824,6223001.412452055,1504662.0561095895,3704377.614363439,605,30,30,30,484343.80211756605,440012.5421346753,0.8413223140495868,23.060304932958747,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469111.035620052,-2.1005361788278645
bulk_pct__init500000__pct0.12,bulk_pct,500000.0,,0.12,3032,13221526.428652456,13221526.428652456,0,113221526.42865245,0.010374149108650199,0.3124046412913233,6416700.215780824,6223001.412452055,1581978.1492602818,3370713.552087276,533,24,24,24,550896.9345271856,475712.92903806176,0.8442776735459663,25.287124000606315,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6801522.150395778,-2.194972751178417
bulk_pct__init500000__pct0.15,bulk_pct,500000.0,,0.15,3032,13431983.344344156,13431983.344344156,0,113431983.34434415,0.010530110808486759,0.31014589798616926,6416700.215780824,6223001.412452055,1688801.061260287,3424367.718395575,430,18,18,18,746221.2969080086,758616.8931966472,0.8534883720930233,61.39077907268815,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7260794.234828496,-2.283115399496764
bulk_pct__init500000__pct0.2,bulk_pct,500000.0,,0.2,3032,15736374.383053012,15736374.383053012,0,115736374.383053,0.012220667670888252,0.3492265064905118,6709064.6870958805,6223001.412452055,1792301.9178630107,4011852.2380839796,397,13,13,13,1210490.337157924,1689869.6709661717,0.9319899244332494,905.4566430505982,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7705783.547163588,-2.392616585187672
bulk_pct__init500000__pct0.25,bulk_pct,500000.0,,0.25,3032,16865187.12698557,16865187.12698557,0,116865187.12698556,0.013037559237710106,0.3607666214029258,8530338.519726023,5914768.58361644,1880332.556986281,4299633.2620281335,359,11,11,11,1533198.8297259607,2009238.1603695997,0.9972144846796658,54852.14995274212,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8084260.545844327,-2.343741377926974
bulk_pct__init1000000__pct0.03,bulk_pct,1000000.0,,0.03,3032,10300888.768377481,10300888.768377481,0,110300888.76837748,0.008181882850477828,0.3456249470296995,4596075.667013705,4596075.667013698,572269.0718356193,2675155.957786921,1274,144,144,144,71533.94978039917,25766.32666103093,0.792778649921507,5.798440503970731,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2460401.093337731,0.18898175879553936
bulk_pct__init1000000__pct0.05,bulk_pct,1000000.0,,0.05,3032,13322598.226200882,13322598.226200882,0,113322598.22620088,0.01044908275816625,0.38533723636388584,6416700.215780824,6223001.412452055,857191.4990684768,3396480.9307306386,1067,75,75,75,177634.64301601177,115318.91600690004,0.8472352389878163,8.581717818871658,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3685390.3265171503,-1.260190913886708
bulk_pct__init1000000__pct0.08,bulk_pct,1000000.0,,0.08,3032,13678104.317712693,13678104.317712693,0,113678104.3177127,0.010712165588036004,0.3462954121607834,6416700.215780824,6223001.412452055,1231060.4872328932,3487114.127054443,754,42,42,42,325669.15042173077,277237.7789307965,0.8289124668435013,13.19794639708998,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5292794.452506596,-1.9469658853221503
bulk_pct__init1000000__pct0.1,bulk_pct,1000000.0,,0.1,3032,14582777.44063996,14582777.44063996,0,114582777.44063996,0.011378257824555371,0.34794989191907316,6416700.215780824,6223001.412452055,1504856.1317808232,3717752.697579229,604,30,30,30,486092.58135466534,440012.5421346753,0.8410596026490066,23.13995621178625,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6469945.44030343,-2.099269189205021
bulk_pct__init1000000__pct0.12,bulk_pct,1000000.0,,0.12,3032,13273989.805765433,13273989.805765433,0,113273989.80576544,0.01041305259909775,0.3136418701864791,6416700.215780824,6223001.412452055,1582172.2249315146,3384088.635303065,532,24,24,24,553082.9085735597,475712.92903806176,0.8439849624060151,25.383495970386758,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6802356.555079156,-2.1937355222832613
bulk_pct__init1000000__pct0.15,bulk_pct,1000000.0,,0.15,3032,13484446.721457133,13484446.721457133,0,113484446.72145714,0.010568948128355293,0.31135283081034787,6416700.215780824,6223001.412452055,1688995.136931519,3437742.801611364,429,18,18,18,749135.9289698408,758616.8931966472,0.8531468531468531,61.62665668922576,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7261628.639511873,-2.2819084666725855
bulk_pct__init1000000__pct0.2,bulk_pct,1000000.0,,0.2,3032,15812392.230384942,15812392.230384942,0,115812392.23038495,0.012275908666985913,0.350931528553255,6709064.6870958805,6223001.412452055,1792540.5933150658,4031232.3292999947,396,13,13,13,1216337.863875765,1689869.6709661717,0.9318181818181818,909.8258100096543,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7706809.703166227,-2.390911563124929
bulk_pct__init1000000__pct0.25,bulk_pct,1000000.0,,0.25,3032,16959711.698419634,16959711.698419634,0,116959711.69841963,0.013105635462620224,0.362817440137115,8530338.519726023,5914768.58361644,1880841.679452036,4323731.482128316,358,11,11,11,1541791.972583603,2009238.1603695997,0.9972067039106145,55159.57502919754,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8086449.455804749,-2.3416905591927843
bulk_pct__init2000000__pct0.03,bulk_pct,2000000.0,,0.03,3032,10328738.34081843,10328738.34081843,0,110328738.34081843,0.008203037190858797,0.3465642553190659,4596075.667013705,4596075.667013698,572578.6053150715,2682255.9648665204,1273,144,144,144,71727.34958901687,25766.32666103093,0.7926158680282797,5.811364586887153,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2461731.894788918,0.19088806612799392
bulk_pct__init2000000__pct0.05,bulk_pct,2000000.0,,0.05,3032,13430334.41749784,13430334.41749784,0,113430334.41749784,0.010528889882437165,0.3884980998208076,6416700.215780824,6223001.412452055,857587.9407123125,3423947.338789843,1066,75,75,75,179071.12556663787,121863.21649193906,0.8470919324577861,8.643029087696615,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3687094.7790237465,-1.249847637676656
bulk_pct__init2000000__pct0.08,bulk_pct,2000000.0,,0.08,3032,13785840.509009654,13785840.509009654,0,113785840.50900966,0.010791743953262545,0.34904205905817104,6416700.215780824,6223001.412452055,1231456.9288767292,3514580.535113647,753,42,42,42,328234.2978335632,277237.7789307965,0.8286852589641435,13.29402405931143,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5294498.905013192,-1.9442192384247625
bulk_pct__init2000000__pct0.1,bulk_pct,2000000.0,,0.1,3032,14690513.63193692,14690513.63193692,0,114690513.63193692,0.011457260190816054,0.35054280527363535,6416700.215780824,6223001.412452055,1505252.5734246608,3745219.105638433,603,30,30,30,489683.78773123067,440012.5421346753,0.8407960199004975,23.3035241306857,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6471649.892810026,-2.0966762758504593
bulk_pct__init2000000__pct0.12,bulk_pct,2000000.0,,0.12,3032,13381725.99706239,13381725.99706239,0,113381725.99706239,0.010492891108533353,0.3161752476196044,6416700.215780824,6223001.412452055,1582568.6665753496,3411555.0433622696,531,24,24,24,557571.9165442663,475712.92903806176,0.8436911487758946,25.581400671595226,572,572,1578,0.5204485488126649,346,0,360,14994600.0,6804061.007585752,-2.191202144850136
bulk_pct__init2000000__pct0.15,bulk_pct,2000000.0,,0.15,3032,13592182.91275409,13592182.91275409,0,113592182.91275409,0.010648650937020276,0.3138244629090139,6416700.215780824,6223001.412452055,1689391.5785753545,3465209.209670569,428,18,18,18,755121.2729307828,758616.8931966472,0.852803738317757,62.11104327309442,637,637,1589,0.5240765171503958,346,0,399,15885700.0,7263333.092018469,-2.2794368345739193
bulk_pct__init2000000__pct0.2,bulk_pct,2000000.0,,0.2,3032,15968490.259471878,15968490.259471878,0,115968490.25947188,0.012389238545580605,0.3544190834802153,6709064.6870958805,6223001.412452055,1793028.606849312,4071028.1686788127,395,13,13,13,1228345.4045747598,1689869.6709661717,0.9316455696202531,918.797628799555,641,641,1676,0.5527704485488126,346,0,415,16031560.0,7708907.857849604,-2.3874240081979687
bulk_pct__init2000000__pct0.25,bulk_pct,2000000.0,,0.25,3032,17153807.575929035,17153807.575929035,0,117153807.57592903,0.013245264554705649,0.36700539692590234,8530338.519726023,5914768.58361644,1881884.9724931314,4373214.543577817,357,11,11,11,1559437.052357185,2009238.1603695997,0.9971988795518207,55790.838827358566,631,631,1613,0.5319920844327177,346,0,423,17189200.0,8090934.967018469,-2.3375026024039967
bulk_pct__init5000000__pct0.03,bulk_pct,5000000.0,,0.03,3032,10412672.57393113,10412672.57393113,0,110412672.57393113,0.008266763446215242,0.3493698613410871,4596075.667013705,4596075.667013698,573509.2240547973,2703654.270014095,1273,144,144,144,72310.22620785507,25766.32666103093,0.7926158680282797,5.850315741005404,102,102,1354,0.4465699208443272,85,0,117,12848050.0,2465732.9765831134,0.19660805524420644
bulk_pct__init5000000__pct0.05,bulk_pct,5000000.0,,0.05,3032,13754756.34778848,13754756.34778848,0,113754756.34778848,0.010768791011380063,0.3978785218988568,6416700.215780824,6223001.412452055,858780.1845479287,3506655.8976635872,1066,75,75,75,183396.7513038464,121863.21649193906,0.8470919324577861,8.827653399557946,331,331,1527,0.5036279683377308,247,0,149,13828800.0,3692220.6860158313,-1.218839086912564
bulk_pct__init5000000__pct0.08,bulk_pct,5000000.0,,0.08,3032,14110262.439300293,14110262.439300293,0,114110262.4393003,0.011030958733269314,0.35722600477881744,6416700.215780824,6223001.412452055,1232649.1727123442,3597289.093987392,753,42,42,42,335958.62950714986,303843.4040369318,0.8286852589641435,13.583339100621735,491,491,1589,0.5240765171503958,346,0,262,14291100.0,5299624.812005277,-1.936035292704116
bulk_pct__init5000000__pct0.1,bulk_pct,5000000.0,,0.1,3032,15014935.56222756,15014935.56222756,0,115014935.56222756,0.011694746758521779,0.3582745403542373,6416700.215780824,6223001.412452055,1506444.8172602782,3827927.6645121775,603,30,30,30,500497.85207425203,528028.3196554146,0.8407960199004975,23.796070036979298,567,567,1593,0.5253957783641161,346,0,315,14994600.0,6476775.7998021105,-2.088944540769857
