label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
dca48|trail25|monthly|rot,dca,monthly,True,trail25,9026921.11,-0.097308,-0.008467,0.267166,3290899.02,-0.0317,-0.0319,-0.0854,24.4884,0.010761,0.9766,0.0531,5416666.67,26,1,True
dca96|trail35|monthly|1shot,dca,monthly,False,trail35,8528116.61,-0.147188,-0.013137,0.408393,5887047.96,-0.0322,-0.0249,-0.0403,29.6968,0.022178,0.9614,0.2171,7812500.0,75,1,True
dca96|trail35|monthly|rot,dca,monthly,True,trail35,8528116.61,-0.147188,-0.013137,0.408393,5887047.96,-0.0322,-0.0249,-0.0403,29.6968,0.022178,0.9614,0.2171,7812500.0,75,1,True
dca96|trail15|monthly|1shot,dca,monthly,False,trail15,9298505.34,-0.070149,-0.006023,0.166719,1860404.72,-0.0361,-0.0534,-0.145,15.2617,0.005749,0.9766,0.0279,2708333.33,26,1,True
dca96|trail15|monthly|rot,dca,monthly,True,trail15,9298505.34,-0.070149,-0.006023,0.166719,1860404.72,-0.0361,-0.0534,-0.145,15.2617,0.005749,0.9766,0.0279,2708333.33,26,1,True
va96_6|trail15|monthly|1shot,value_avg,monthly,False,trail15,9309789.07,-0.069021,-0.005923,0.151847,1666759.57,-0.039,-0.0586,-0.159,13.8812,0.005185,0.9769,0.0247,2827306.33,20,1,True
va96_6|trail15|monthly|rot,value_avg,monthly,True,trail15,9309789.07,-0.069021,-0.005923,0.151847,1666759.57,-0.039,-0.0586,-0.159,13.8812,0.005185,0.9769,0.0247,2827306.33,20,1,True
va48_0|trail25|monthly|1shot,value_avg,monthly,False,trail25,8862603.96,-0.11374,-0.009979,0.251329,2975171.21,-0.0397,-0.0516,-0.1393,22.9782,0.009124,0.9773,0.0439,4904646.81,20,1,True
va48_0|trail25|monthly|rot,value_avg,monthly,True,trail25,8862603.96,-0.11374,-0.009979,0.251329,2975171.21,-0.0397,-0.0516,-0.1393,22.9782,0.009124,0.9773,0.0439,4904646.81,20,1,True
dipB|trail35|monthly|1shot,dip,monthly,False,trail35,8168887.16,-0.183111,-0.016659,0.387667,5171713.5,-0.043,-0.0215,-0.054,35.0493,0.021319,0.971,0.1049,10000000.0,3,1,True
dipB|trail35|monthly|rot,dip,monthly,True,trail35,8168887.16,-0.183111,-0.016659,0.387667,5171713.5,-0.043,-0.0215,-0.054,35.0493,0.021319,0.971,0.1049,10000000.0,3,1,True
lump|trail15|monthly|1shot,lump,monthly,False,trail15,8412628.44,-0.158737,-0.014254,0.180577,1853900.48,-0.0789,-0.0265,-0.325,18.012,0.00011,0.9993,0.0063,10000000.0,1,1,True
lump|trail15|monthly|rot,lump,monthly,True,trail15,8412628.44,-0.158737,-0.014254,0.180577,1853900.48,-0.0789,-0.0265,-0.325,18.012,0.00011,0.9993,0.0063,10000000.0,1,1,True
lump|trail25|monthly|1shot,lump,monthly,False,trail25,7613630.73,-0.238637,-0.022391,0.258403,2652898.19,-0.0867,-0.0382,-0.2713,25.6651,0.000312,0.9993,0.0218,10000000.0,1,1,True
lump|trail25|monthly|rot,lump,monthly,True,trail25,7613630.73,-0.238637,-0.022391,0.258403,2652898.19,-0.0867,-0.0382,-0.2713,25.6651,0.000312,0.9993,0.0218,10000000.0,1,1,True
